 const           X2              X3              X4              X5              X6              X7              X8              X9              U1              U0              V               wage1           wage0           state           wage          
1.0              0.071954        1.389312       -1.361039       -0.931591       -0.095201       -0.229513       -0.868583        0.171422        0.304962        2.810272e-02   -0.158095       -0.608153       -0.140403       1.0             -0.608153      
1.0             -1.266136       -0.819850        0.440870        1.560774        1.642424       -0.569190        0.881673        0.137629       -0.151306       -9.765774e-02   -0.338239        1.165782        0.520534       0.0              0.520534      
1.0             -1.593890       -0.361223        1.196585        0.913048       -2.157719        1.042240        1.519781        1.054700        0.160007        2.701041e-01   -0.543378        1.510821        0.757448       1.0              1.510821      
1.0              0.639588        0.436258       -0.031868        0.176088        0.883427        1.078577       -0.161305        0.740130        0.130595        2.851048e-01   -1.147111        1.236676        0.848699       1.0              1.236676      
1.0             -0.982685       -0.481101        2.111663       -0.607994       -0.026730        0.990309       -0.383624       -0.295992       -0.047492       -3.146497e-02    0.074781        2.164196        0.653964       1.0              2.164196      
1.0             -1.136104       -0.029822        0.738461        0.095262       -0.692103       -1.472642       -2.009468        1.771673       -0.000111       -8.632436e-02   -1.439686        0.948207        0.271536       1.0              0.948207      
1.0             -0.073543        1.730101       -0.256549        1.044955       -0.437362       -1.335884        0.910843       -0.380705       -0.136633        4.901577e-01   -0.854471       -0.179382        0.588008       0.0              0.588008      
1.0             -0.626573        0.825494        1.175112        0.450749       -1.889496        0.456773       -0.024021        1.545578       -0.174093        3.553682e-01    0.001300        0.967085        0.737340       1.0              0.967085      
1.0              1.731321        1.322729       -2.122274       -0.479824       -0.000395        0.201740       -0.660990       -0.406626       -0.085459        2.904561e-01    0.214848       -0.545381        0.472070       1.0             -0.545381      
1.0             -1.347938       -1.688859       -0.542378        0.408761        1.550920       -0.862955        1.122151       -1.754771        0.135083        2.832907e-01   -0.028877        0.968157        0.814678       0.0              0.814678      
1.0              0.168253       -0.506589       -1.349759       -1.426709       -1.544671       -0.226303       -0.191739        0.854447        0.197407       -1.584026e-01    1.131692        0.321736        0.134229       0.0              0.134229      
1.0             -0.565708        0.870868        1.727957        1.570123        0.493765       -1.018196        0.965460       -0.533485       -0.005177       -7.528489e-02    0.189972        1.735500        0.518862       0.0              0.518862      
1.0             -1.389564        0.234538       -0.017943        0.627571       -2.176406       -0.607935       -1.065069        1.824150       -0.142980        8.134933e-02   -0.254095        0.029370        0.225972       1.0              0.029370      
1.0              0.559358        0.696122        0.860995       -0.187703       -0.127944       -0.148904        1.547352        0.104308       -0.092082       -7.300955e-02   -0.041172        1.442972        0.525813       0.0              0.525813      
1.0             -0.010573        0.735223       -1.162499       -1.180197        1.952588        1.752587        1.063939        0.037401       -0.065450        2.040617e-01   -0.457819       -0.549984        0.191869       1.0             -0.549984      
1.0              0.907283       -0.812231       -2.032663       -0.550031       -0.753283        0.139219        0.617041       -0.311390        0.126521       -3.148715e-01   -0.238341        0.450936        0.209942       1.0              0.450936      
1.0              0.938219        0.629164        0.552821       -1.327647        1.417761        2.068204        0.924793       -0.041107        0.037662        1.430939e-01   -0.506976        1.410782        0.688603       1.0              1.410782      
