 const           X2              X3              U1              U0              V               Y1              Y0              D               Y             
1.0             -0.380348       -0.754821        0.063498        0.030625        1.072596        0.852405        0.435538       0.0              0.435538      
1.0              1.357618        0.485515       -0.020296       -0.224659       -0.834774        1.733182        0.614745       1.0              1.733182      
1.0              0.899304       -0.826173       -0.082894       -0.022296       -0.160720        1.416219        0.702530       1.0              1.416219      
1.0              1.180769        0.489242       -0.003883        0.109413       -0.960251        1.651444        0.904605       1.0              1.651444      
1.0             -0.775321       -0.802467        0.083523       -0.062230       -0.398728        0.653220        0.243940       1.0              0.653220      
1.0              1.928267       -0.057567        0.029563        0.057620        0.013944        2.099751        1.039687       1.0              2.099751      
1.0              0.494704        0.756182        0.034831        0.141891        0.240675        1.309391        0.765566       0.0              0.765566      
1.0             -0.142636        1.591697        0.058688        0.049728        1.034437        0.979525        0.514069       0.0              0.514069      
1.0             -0.792527        0.352473       -0.064122        0.088695       -1.131486        0.496025        0.390563       1.0              0.496025      
1.0             -0.954255       -0.833477       -0.068806        0.031713       -0.068859        0.401582        0.293149       1.0              0.401582      
1.0             -1.149670       -0.673766       -0.036426        0.044958        1.062443        0.325507        0.257540       0.0              0.257540      
1.0              0.677774        0.288473        0.005418        0.190805        1.179642        1.381583        0.860248       0.0              0.860248      
